id,barrio,tipo_propiedad,tipo_habitacion,capacidad,banios,dormitorios,camas,precio_ars,minimo_noches,cantidad_resenias,puntaje_resenias,superanfitrion,latitud,longitud,noches_ocupadas_anio
1668836511918959287,Recoleta,Entire rental unit,Entire home/apt,4,1.5,2,4,132527,1,0,,no,-34.5943,-58.4059,0
1668838344336519748,Colegiales,Entire rental unit,Entire home/apt,2,1,,1,100829,1,10,3.9,no,-34.5711,-58.443,60
1667324806662181877,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,77973,2,6,5,no,-34.594,-58.3793,36
1667412742751891007,Belgrano,Entire condo,Entire home/apt,3,1,1,2,107200,2,6,5,no,-34.5551,-58.451,36
1669656352841152641,Caballito,Entire rental unit,Entire home/apt,4,1,1,1,452156,1,0,,no,-34.6268,-58.4517,0
1669668822598458722,Almagro,Entire rental unit,Entire home/apt,2,1,1,1,101602,2,14,5,si,-34.6071,-58.4281,84
1669675330566690828,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,123951,1,34,4.97,si,-34.5813,-58.4311,204
1669685161904447384,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,112561,1,46,4.91,si,-34.5809,-58.43,255
1669688422202178271,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,135341,1,2,4.5,si,-34.5821,-58.4302,12
1662452561712184616,Villa Urquiza,Shared room in shipping container,Shared room,1,1,,1,13594,1,0,,no,-34.5729,-58.4887,0
1668838648951790847,Palermo,Entire rental unit,Entire home/apt,3,2,1,4,163332,1,6,5,si,-34.5845,-58.4387,36
1668846381399911239,Palermo,Entire rental unit,Entire home/apt,2,1,,1,106162,2,5,5,no,-34.5966,-58.4237,30
1668919349567597755,Palermo,Room in hotel,Private room,2,6,,1,116274,1,0,,no,-34.5724,-58.4298,0
1668961754718408766,Recoleta,Entire rental unit,Entire home/apt,4,1.5,2,3,232221,1,6,5,no,-34.5901,-58.3901,36
1668985441428452072,San Nicolas,Room in hotel,Private room,2,12,10,3,91823,1,0,,no,-34.6054,-58.392,0
1668991031949817820,Boedo,Entire rental unit,Entire home/apt,2,,,1,63642,4,3,4.33,si,-34.6341,-58.4226,24
1669045673623188485,Belgrano,Entire rental unit,Entire home/apt,2,1.5,1,1,78396,1,1,5,si,-34.5649,-58.4696,6
1662497556503681865,Villa Crespo,Entire rental unit,Entire home/apt,3,1,1,1,59556,1,0,,no,-34.6028,-58.4362,0
1669704460520980387,Belgrano,Entire rental unit,Entire home/apt,2,,1,1,116134,4,3,5,no,-34.5671,-58.4577,24
1669710811006862673,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,92312,1,9,5,no,-34.5547,-58.4525,54
1669718347999657272,Belgrano,Entire rental unit,Entire home/apt,4,1.5,2,4,148670,4,2,5,no,-34.5635,-58.4441,16
1669721495212287725,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,51650,2,13,5,si,-34.565,-58.4379,78
1669736411217125800,Almagro,Entire rental unit,Entire home/apt,4,1,3,3,177179,1,1,5,no,-34.6034,-58.4197,6
1669780641295722482,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,59466,4,5,5,no,-34.5979,-58.3846,40
1669793746531203625,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,141400,1,1,4,si,-34.5846,-58.4339,6
1662510571179778999,Palermo,Entire rental unit,Entire home/apt,4,1,1,1,70037,1,5,4.6,no,-34.5846,-58.4143,30
1662541677260654554,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,128046,1,10,5,no,-34.5708,-58.435,60
1669057892946389707,Palermo,Entire condo,Entire home/apt,4,1,1,3,112890,1,9,4.89,si,-34.5832,-58.4278,54
1669062474300229763,Palermo,Entire rental unit,Entire home/apt,2,,,1,140776,1,8,5,si,-34.5829,-58.4275,48
1669063031494708941,Recoleta,Entire rental unit,Entire home/apt,3,1,1,2,78763,2,2,5,no,-34.5884,-58.4039,12
1669064253100273112,Belgrano,Entire rental unit,Entire home/apt,4,1,2,2,127152,1,8,4.25,no,-34.5559,-58.4592,48
1669106168037167251,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,140253,1,10,4.9,si,-34.5828,-58.4274,60
1669156090537513451,Colegiales,Private room in townhouse,Private room,2,0.5,,1,61045,1,2,5,no,-34.5722,-58.4417,12
1662564099658270186,Puerto Madero,Entire rental unit,Entire home/apt,2,1,,1,222590,2,3,5,si,-34.613,-58.367,18
1662567209452340329,Monserrat,Entire rental unit,Entire home/apt,4,1,1,3,99453,2,0,,no,-34.6088,-58.3856,0
1669887631141479262,Recoleta,Entire rental unit,Entire home/apt,3,,1,1,109803,2,3,5,no,-34.5869,-58.4054,18
1669919327426923930,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,107201,1,1,5,si,-34.5829,-58.4425,6
1669921766898200717,Villa Crespo,Entire rental unit,Entire home/apt,2,1,1,1,94715,1,14,4.93,si,-34.5928,-58.4431,84
1669933802898753858,Palermo,Entire condo,Entire home/apt,3,1,1,2,79999,3,2,5,no,-34.5842,-58.4422,12
1670250218595335576,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,92312,1,16,5,no,-34.5532,-58.4508,96
1670254331617039299,Palermo,Entire serviced apartment,Entire home/apt,1,,1,,,2,6,5,no,-34.5869,-58.4223,36
1670267301409817777,Almagro,Entire rental unit,Entire home/apt,4,1,1,1,85662,2,0,,si,-34.608,-58.4285,0
1670272038400534517,San Telmo,Private room in home,Private room,2,1,,1,68632,1,3,3.33,no,-34.618,-58.3746,18
1662577852057370017,Chacarita,Entire rental unit,Entire home/apt,4,2,1,2,78168,2,10,5,no,-34.5839,-58.4468,60
1662585509979340333,San Nicolas,Entire rental unit,Entire home/apt,3,1,1,2,76781,1,8,5,no,-34.6024,-58.3892,48
1662600102884198162,Chacarita,Entire rental unit,Entire home/apt,2,1,1,2,84768,3,1,5,si,-34.5789,-58.4587,6
1669498484958513514,Palermo,Entire rental unit,Entire home/apt,2,2,1,1,75339,1,16,4.63,si,-34.5975,-58.4203,96
1669511265599728309,Monserrat,Private room in bed and breakfast,Private room,2,2,,2,72211,2,0,,no,-34.6153,-58.3761,0
1669532069076683622,Palermo,Entire rental unit,Entire home/apt,6,1.5,3,1,121578,4,1,5,no,-34.5713,-58.4403,8
1669564082388488550,Palermo,Entire rental unit,Entire home/apt,2,1,,1,92312,2,3,5,no,-34.5795,-58.4259,18
1669595545257482310,Recoleta,Entire rental unit,Entire home/apt,12,4.5,5,9,617892,1,6,5,no,-34.5923,-58.3944,36
1669607247944966075,Balvanera,Entire rental unit,Entire home/apt,4,1,1,2,95695,3,5,5,no,-34.6067,-58.3929,30
1669611696414900673,Chacarita,Private room in home,Private room,2,2,,1,49134,2,10,4.9,si,-34.5825,-58.4529,60
1670285777198582511,Recoleta,Entire rental unit,Entire home/apt,4,1,2,3,121473,1,20,4.6,no,-34.5878,-58.4047,120
1670288872428065614,Retiro,Entire rental unit,Entire home/apt,2,1,,1,120699,1,7,5,no,-34.5848,-58.3701,42
1670400379558722549,Monserrat,Entire rental unit,Entire home/apt,2,1,1,1,54370,3,12,5,no,-34.6114,-58.3716,72
1670437094541359546,Villa Urquiza,Entire rental unit,Entire home/apt,2,1,1,1,,5,0,,no,-34.573,-58.4973,0
1670464533058302426,Palermo,Entire rental unit,Entire home/apt,2,,1,,,20,0,,no,-34.5938,-58.4221,0
1670469213609978843,Almagro,Entire condo,Entire home/apt,2,1,1,1,93801,3,1,5,si,-34.6041,-58.422,6
1670507156911089810,Palermo,Entire rental unit,Entire home/apt,2,1,,1,117684,3,1,5,no,-34.5759,-58.4074,6
1662621836553227451,Retiro,Entire rental unit,Entire home/apt,4,1,1,2,58314,2,21,4.9,no,-34.5952,-58.3802,126
1662622087365260586,Monserrat,Entire rental unit,Entire home/apt,4,1,1,3,97702,2,0,,no,-34.609,-58.3871,0
1670512483678280775,Balvanera,Private room in guesthouse,Private room,2,1,,1,35674,1,2,5,no,-34.6011,-58.4092,12
1670513735001374452,Palermo,Entire rental unit,Entire home/apt,4,1,1,3,96779,1,41,5,si,-34.5857,-58.441,246
1670520338404969147,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,228694,1,0,,no,-34.5886,-58.4327,0
1670520568771793691,Palermo,Private room in home,Private room,2,1,,1,130986,2,0,,no,-34.5748,-58.4389,0
1670523267740281851,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,298970,1,0,,no,-34.5872,-58.4328,0
1670528663786620624,Puerto Madero,Entire rental unit,Entire home/apt,2,1,1,1,128894,2,4,4.75,no,-34.6165,-58.3617,24
1670532690508740473,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,1,84084,30,0,,no,-34.6045,-58.3901,0
1669621312851319156,Retiro,Entire condo,Entire home/apt,4,1,2,3,179660,3,3,5,no,-34.5985,-58.377,18
1669623451937414564,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,97131,1,12,4.5,no,-34.5879,-58.3837,72
1669625191419728147,Chacarita,Private room in home,Private room,1,2,,1,37938,2,5,5,si,-34.5822,-58.4517,30
1671944091292413380,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,98118,2,1,5,no,-34.5904,-58.4014,6
1671973186013630239,San Nicolas,Entire rental unit,Entire home/apt,8,1.5,3,9,83572,1,22,4.95,si,-34.6028,-58.3768,132
1671977740857210837,Balvanera,Entire rental unit,Entire home/apt,1,1,1,1,47575,3,0,,no,-34.6114,-58.398,0
1671978557105543040,Chacarita,Entire rental unit,Entire home/apt,4,1.5,2,1,124034,5,0,,si,-34.587,-58.4454,0
1670532942292379800,Retiro,Entire rental unit,Entire home/apt,2,1,,1,94419,3,6,5,si,-34.5963,-58.3821,36
1670541257322956233,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,288250,1,0,,no,-34.5872,-58.4322,0
1670541586320431266,Palermo,Entire rental unit,Entire home/apt,3,1,2,2,302246,3,0,,no,-34.5962,-58.4226,0
1670545994077945448,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,415077,1,0,,no,-34.587,-58.4308,0
1670581235275056419,Palermo,Entire rental unit,Entire home/apt,2,1,1,2,298970,1,0,,no,-34.589,-58.4325,0
1670582878628529444,Recoleta,Entire rental unit,Entire home/apt,2,1,1,2,206463,1,6,5,si,-34.5885,-58.3915,36
1670596578383313451,Almagro,Entire rental unit,Entire home/apt,3,1,1,2,108742,2,1,5,no,-34.5999,-58.4296,6
1662643549425427041,Almagro,Entire rental unit,Entire home/apt,6,2,3,5,153356,2,5,5,no,-34.6063,-58.4161,30
1662752122129204456,Retiro,Entire rental unit,Entire home/apt,4,,1,1,85508,2,9,5,si,-34.5956,-58.3833,54
1662884857925351502,San Telmo,Entire rental unit,Entire home/apt,4,1,1,2,134001,1,23,4.96,no,-34.6234,-58.3755,138
1663025272614345987,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,101118,1,4,4.5,no,-34.5923,-58.3955,24
1672008127734274831,Balvanera,Entire rental unit,Entire home/apt,3,,,2,84867,1,28,4.89,si,-34.6023,-58.409,168
1672050678548930100,Balvanera,Entire rental unit,Entire home/apt,2,1,1,1,44817,30,0,,no,-34.5994,-58.4079,0
1672131854588172518,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,91708,3,2,5,si,-34.584,-58.4248,12
1672404206426941424,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,,2,1,5,no,-34.5963,-58.4184,6
1672457992257033977,Monserrat,Entire rental unit,Entire home/apt,2,1,1,2,85643,30,0,,no,-34.6149,-58.3678,0
1672537659463451261,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,99882,1,0,,no,-34.584,-58.4149,0
1672546738523941086,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,84868,2,4,5,no,-34.5897,-58.4089,24
1663040053062680445,Palermo,Entire rental unit,Entire home/apt,4,2,2,3,278424,2,2,5,no,-34.5822,-58.4331,12
1672548730320546986,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,69387,30,0,,no,-34.5763,-58.4389,0
1672582193045897291,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,1,81852,2,2,5,no,-34.6009,-58.3801,12
1672624387788283557,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,171224,2,2,5,si,-34.5881,-58.3923,12
1672638277578312790,Barracas,Entire rental unit,Entire home/apt,2,1,,1,64566,3,2,5,no,-34.6317,-58.3783,12
1672638557842193917,Constitucion,Entire rental unit,Entire home/apt,2,1,1,1,70231,3,2,5,si,-34.6193,-58.3884,12
1672707218173801544,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,134796,1,0,,si,-34.5986,-58.3773,0
1670640680281913905,Retiro,Entire rental unit,Entire home/apt,4,1,1,3,118933,2,2,5,no,-34.5978,-58.3802,12
1670939633411692561,San Nicolas,Entire loft,Entire home/apt,2,1,1,1,74445,2,11,4.45,no,-34.6026,-58.3782,66
1670952275043899633,Villa Del Parque,Entire rental unit,Entire home/apt,3,,1,,78713,3,2,5,no,-34.598,-58.484,12
1670987812541206645,Recoleta,Entire condo,Entire home/apt,2,1,1,1,101945,3,2,5,no,-34.5885,-58.4028,12
1671017149965185925,Palermo,Entire rental unit,Entire home/apt,3,2,1,2,,6,3,5,no,-34.5795,-58.425,36
1671042852062858632,Chacarita,Entire rental unit,Entire home/apt,2,2,1,1,71187,3,1,5,no,-34.5825,-58.4487,6
1671068545133464736,Colegiales,Entire rental unit,Entire home/apt,2,,1,,,2,4,5,no,-34.5766,-58.4484,24
1671085717665367617,Retiro,Entire rental unit,Entire home/apt,5,1.5,3,4,128045,1,2,5,no,-34.5987,-58.3842,12
1663064162016179802,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,2,101618,2,4,5,no,-34.5906,-58.415,24
1663076611436703124,Almagro,Entire rental unit,Entire home/apt,2,1,1,1,101245,1,0,,no,-34.6154,-58.4149,0
1663081676817954842,Palermo,Entire rental unit,Entire home/apt,2,1,,1,104667,3,3,5,si,-34.5817,-58.4211,18
1671121048336924340,Retiro,Entire rental unit,Entire home/apt,2,,,1,79058,3,1,5,no,-34.5956,-58.3813,6
1671134340773996559,Caballito,Entire rental unit,Entire home/apt,3,1.5,1,2,107772,2,3,5,no,-34.6248,-58.4317,18
1671171870800115620,Recoleta,Entire rental unit,Entire home/apt,3,1,,2,94310,2,8,5,si,-34.5853,-58.4004,48
1671173889205257227,Villa Crespo,Entire rental unit,Entire home/apt,6,1,2,4,118933,2,9,5,no,-34.5944,-58.4459,54
1671226378377222550,Recoleta,Entire rental unit,Entire home/apt,4,1,1,1,118933,2,0,,no,-34.5971,-58.4086,0
1671228056952934437,Belgrano,Entire rental unit,Entire home/apt,4,2,2,3,158017,3,2,5,si,-34.5599,-58.4607,12
1671255412800026405,Puerto Madero,Entire rental unit,Entire home/apt,2,,1,1,327706,4,2,5,si,-34.6134,-58.3623,16
1663125219161283378,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,136640,3,0,,no,-34.5607,-58.4596,0
1672736688617046671,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,93451,2,4,5,no,-34.5901,-58.423,24
1672756445284846396,Villa Crespo,Entire rental unit,Entire home/apt,2,1,1,1,81890,1,25,4.96,si,-34.5923,-58.445,150
1672758730326384435,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,62800,2,13,5,si,-34.5865,-58.4021,78
1672812490817683058,Palermo,Entire rental unit,Entire home/apt,4,1,1,3,75934,1,3,5,no,-34.5755,-58.4411,18
1672816787367717870,Villa Urquiza,Entire rental unit,Entire home/apt,4,1,1,2,67596,2,2,5,si,-34.5795,-58.48,12
1672840187123976353,Puerto Madero,Entire rental unit,Entire home/apt,6,2,3,4,367758,1,16,5,si,-34.6169,-58.3628,96
1672856018641317471,Recoleta,Entire rental unit,Entire home/apt,4,1.5,2,4,211920,1,3,5,no,-34.5889,-58.3986,18
1663158899034802174,Palermo,Room in hotel,Private room,1,3,,1,32280,1,0,,no,-34.5724,-58.4298,0
1663210523529448873,Monserrat,Entire rental unit,Entire home/apt,2,1,,1,47106,28,0,,no,-34.6126,-58.3734,0
1663254394657283375,Boca,Entire rental unit,Entire home/apt,6,1,2,5,85969,1,0,,no,-34.6388,-58.3675,0
1663257656829288512,Constitucion,Entire rental unit,Entire home/apt,3,,1,1,108399,2,1,5,no,-34.6212,-58.3818,6
1663262760075060903,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,119112,1,3,5,no,-34.5928,-58.3949,18
1674034120555300319,Palermo,Entire condo,Entire home/apt,2,1,1,1,215890,1,6,5,no,-34.5782,-58.4358,36
1673127778555342245,Belgrano,Entire rental unit,Entire home/apt,1,1,1,1,67969,1,0,,no,-34.5595,-58.4684,0
1673192438960776819,Palermo,Entire serviced apartment,Entire home/apt,3,1,1,2,157748,2,5,5,si,-34.5806,-58.4318,30
1673201863350191583,Villa Crespo,Entire rental unit,Entire home/apt,4,1,1,2,103710,2,7,4.86,no,-34.5997,-58.448,42
1673210064447916046,Palermo,Entire rental unit,Entire home/apt,2,1,,1,75953,15,0,,si,-34.5783,-58.438,0
1673210997151713845,Villa Crespo,Entire rental unit,Entire home/apt,10,2,4,10,442441,1,9,4.56,no,-34.5931,-58.4367,54
1673219516441520458,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,110917,1,3,5,no,-34.583,-58.4232,18
1673240292274166558,Balvanera,Entire rental unit,Entire home/apt,2,1,,1,82986,1,6,3.5,no,-34.6077,-58.3925,36
1673288140590372866,Colegiales,Entire rental unit,Entire home/apt,4,1.5,1,2,171485,4,0,,no,-34.5786,-58.4425,0
1671263739418364411,Barracas,Entire rental unit,Entire home/apt,2,1,,1,109702,1,8,4.63,no,-34.6315,-58.3785,48
1671268634293648016,San Nicolas,Entire rental unit,Entire home/apt,3,1,1,2,90619,1,0,,no,-34.6034,-58.3841,0
1671318507398303626,Palermo,Entire rental unit,Entire home/apt,4,,1,,,1,0,,no,-34.5852,-58.4202,0
1671432148236730024,Palermo,Entire home,Entire home/apt,6,2,3,6,357335,3,8,4.88,no,-34.5886,-58.4256,48
1671453981622991629,Recoleta,Entire serviced apartment,Entire home/apt,4,1,1,3,203889,1,0,,no,-34.5944,-58.3935,0
1671542131066016242,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,125068,1,2,4,no,-34.5911,-58.4158,12
1671771121312749191,San Nicolas,Entire serviced apartment,Entire home/apt,3,1,,2,134001,1,21,4.95,si,-34.6026,-58.3782,126
1671774000370303629,Villa Real,Entire home,Entire home/apt,5,1,2,5,58067,2,1,5,no,-34.6251,-58.5272,6
1671784034828701629,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,205468,2,0,,no,-34.5703,-58.4309,0
1671811578767936560,Recoleta,Entire rental unit,Entire home/apt,3,1,1,2,81437,30,0,,no,-34.5923,-58.3946,0
1671849955180824121,Recoleta,Entire rental unit,Entire home/apt,3,,1,,,2,0,,no,-34.5973,-58.3904,0
1671931537477750729,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,1,122090,1,22,4.91,si,-34.6016,-58.3759,132
1675554306758782277,Palermo,Entire rental unit,Entire home/apt,4,1,1,2,141220,2,0,,no,-34.586,-58.4209,0
1675573686089613597,Villa Urquiza,Entire serviced apartment,Entire home/apt,2,1,,1,111667,3,2,5,no,-34.5685,-58.4899,12
1675584737076809756,Monserrat,Entire rental unit,Entire home/apt,3,1,1,2,96034,2,0,,no,-34.6114,-58.3735,0
1675768506677420390,Balvanera,Entire rental unit,Entire home/apt,5,2,2,3,161416,3,6,4.83,si,-34.6002,-58.3941,36
1673294361468962983,Almagro,Entire rental unit,Entire home/apt,2,1,,1,91746,1,5,4.8,no,-34.6042,-58.4139,30
1673305654783455167,Almagro,Entire rental unit,Entire home/apt,2,1,1,1,91180,3,1,5,no,-34.6042,-58.4157,6
1673328433967953190,Recoleta,Entire rental unit,Entire home/apt,3,1.5,2,2,153862,7,0,,no,-34.5895,-58.3993,0
1673336131907229202,Belgrano,Entire rental unit,Entire home/apt,4,1,1,1,588412,1,0,,si,-34.5481,-58.4431,0
1673336944287891332,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,141147,1,0,,no,-34.5855,-58.4193,0
1673356410258258551,Constitucion,Entire rental unit,Entire home/apt,2,1,1,1,71646,1,7,4.14,no,-34.6205,-58.3873,42
1674053325532302404,Retiro,Entire rental unit,Entire home/apt,2,1,,1,87023,1,0,,no,-34.5953,-58.3826,0
1674056770167213799,Recoleta,Entire rental unit,Entire home/apt,6,1,2,3,131173,3,5,5,no,-34.5915,-58.4113,30
1674061709245896927,Monserrat,Entire rental unit,Entire home/apt,2,1,1,1,154308,1,0,,no,-34.6091,-58.3842,0
1674088734000677481,Palermo,Entire rental unit,Entire home/apt,2,1,,1,115196,1,8,4.75,si,-34.5793,-58.4148,48
1674095551818261976,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,206916,1,0,,no,-34.5944,-58.3935,0
1673357490230923897,Puerto Madero,Entire rental unit,Entire home/apt,4,2.5,2,2,319714,2,0,,no,-34.6011,-58.3683,0
1673361227849247924,Parque Chas,Entire rental unit,Entire home/apt,2,1,1,1,105712,1,4,5,si,-34.5809,-58.4803,24
1673362598671102400,Palermo,Entire rental unit,Entire home/apt,7,1,2,5,203235,1,2,5,no,-34.585,-58.4206,12
1673363503621678158,Recoleta,Entire rental unit,Entire home/apt,4,1,1,4,187005,1,0,,no,-34.5847,-58.4058,0
1673365766458573412,Palermo,Entire rental unit,Entire home/apt,4,1,1,1,97489,1,0,,no,-34.5859,-58.4149,0
1673372834713316439,Recoleta,Entire rental unit,Entire home/apt,1,1,1,1,65015,3,1,4,no,-34.5889,-58.4037,6
1673378570098785055,Nuñez,Entire rental unit,Entire home/apt,2,1,1,1,129926,3,2,5,no,-34.5393,-58.4658,12
1675856567590327749,Monserrat,Entire rental unit,Entire home/apt,12,2.5,4,10,226312,2,7,5,si,-34.6122,-58.3787,42
1676059423297063165,Palermo,Entire rental unit,Entire home/apt,4,1,1,1,141446,1,11,5,si,-34.5822,-58.4283,66
1676063230583426792,Palermo,Entire rental unit,Entire home/apt,2,1,,1,107945,1,9,4.67,si,-34.581,-58.4355,54
1676090263307416856,Colegiales,Entire rental unit,Entire home/apt,2,1,1,1,161246,4,1,5,no,-34.5793,-58.4418,8
1676095220766383521,Balvanera,Private room in home,Private room,2,1,,2,62296,1,6,4.83,no,-34.6062,-58.3972,36
1676115224253380871,Balvanera,Entire rental unit,Entire home/apt,3,1,2,2,68200,27,1,5,no,-34.6084,-58.41,54
1676148841765156693,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,101811,3,6,5,si,-34.5849,-58.4246,36
1673385469888805796,Balvanera,Entire rental unit,Entire home/apt,2,2,1,1,111668,2,0,,no,-34.6035,-58.4098,0
1673393513113361223,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,119440,2,4,5,si,-34.5931,-58.4044,24
1673408630106768730,Barracas,Private room in rental unit,Private room,1,1,,1,16991,6,2,5,no,-34.6339,-58.3807,24
1673466525605264198,Flores,Private room in rental unit,Private room,1,1,,1,43327,2,1,5,no,-34.6236,-58.4647,6
1673495658835823789,Palermo,Entire rental unit,Entire home/apt,3,1,,2,123772,1,1,1,no,-34.589,-58.4323,6
1673495955925316737,Palermo,Entire rental unit,Entire home/apt,3,1,,2,165387,1,4,3.5,no,-34.5894,-58.4326,24
1673496412245735243,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,165387,1,1,1,no,-34.588,-58.4327,6
1673496961112530584,Palermo,Entire rental unit,Entire home/apt,3,1,,2,165387,1,2,2.5,no,-34.5888,-58.4322,12
1676167745867346721,San Telmo,Entire rental unit,Entire home/apt,2,1,1,1,133504,3,4,5,si,-34.616,-58.3668,24
1676256270472535118,Monserrat,Entire rental unit,Entire home/apt,2,1,1,1,58015,3,2,4.5,no,-34.611,-58.384,12
