fecha,hora,estacion_meteorologica,temporada,temperatura,humedad,presion,dir_viento,vel_viento
2026-03-10,11,AEROPARQUE AERO,Otoño,22.2,68.0,1021.6,50.0,15.0
2026-03-10,12,AEROPARQUE AERO,Otoño,22.9,64.0,1021.2,70.0,15.0
2026-03-10,13,AEROPARQUE AERO,Otoño,23.2,67.0,1020.8,100.0,22.0
2026-03-10,14,AEROPARQUE AERO,Otoño,24.2,52.0,1020.7,100.0,26.0
2026-03-10,15,AEROPARQUE AERO,Otoño,23.8,53.0,1020.3,110.0,28.0
2026-03-10,16,AEROPARQUE AERO,Otoño,23.8,44.0,1019.6,110.0,26.0
2026-03-10,17,AEROPARQUE AERO,Otoño,23.2,48.0,1019.0,110.0,24.0
2026-03-10,18,AEROPARQUE AERO,Otoño,22.6,49.0,1018.8,110.0,26.0
2026-03-10,19,AEROPARQUE AERO,Otoño,21.8,61.0,1018.8,120.0,24.0
2026-03-10,20,AEROPARQUE AERO,Otoño,21.0,69.0,1018.9,110.0,26.0
2026-03-10,21,AEROPARQUE AERO,Otoño,21.2,65.0,1019.3,110.0,26.0
2026-03-10,22,AEROPARQUE AERO,Otoño,21.0,70.0,1019.5,110.0,28.0
2026-03-10,23,AEROPARQUE AERO,Otoño,20.8,70.0,1019.7,110.0,26.0
2026-03-20,0,AEROPARQUE AERO,Otoño,22.0,87.0,1010.0,110.0,28.0
2026-03-20,1,AEROPARQUE AERO,Otoño,22.0,87.0,1010.6,100.0,26.0
2026-03-20,2,AEROPARQUE AERO,Otoño,21.8,88.0,1010.5,100.0,20.0
2026-03-20,3,AEROPARQUE AERO,Otoño,21.5,82.0,1010.4,70.0,24.0
2026-03-20,4,AEROPARQUE AERO,Otoño,21.3,84.0,1010.3,70.0,22.0
2026-03-20,5,AEROPARQUE AERO,Otoño,21.8,81.0,1009.6,60.0,24.0
2026-03-20,6,AEROPARQUE AERO,Otoño,21.5,81.0,1009.7,60.0,22.0
2026-03-20,7,AEROPARQUE AERO,Otoño,20.9,85.0,1010.2,50.0,20.0
2026-03-20,8,AEROPARQUE AERO,Otoño,19.7,93.0,1010.9,50.0,20.0
2026-03-20,9,AEROPARQUE AERO,Otoño,20.1,90.0,1011.1,30.0,17.0
2026-03-20,10,AEROPARQUE AERO,Otoño,21.0,85.0,1010.8,40.0,17.0
2026-03-20,11,AEROPARQUE AERO,Otoño,21.9,83.0,1010.0,40.0,17.0
2026-03-20,12,AEROPARQUE AERO,Otoño,23.7,78.0,1008.9,50.0,15.0
2026-03-20,13,AEROPARQUE AERO,Otoño,24.5,77.0,1007.5,90.0,15.0
2026-03-20,14,AEROPARQUE AERO,Otoño,24.8,78.0,1007.1,100.0,20.0
2026-03-20,15,AEROPARQUE AERO,Otoño,25.4,76.0,1006.8,100.0,20.0
2026-03-20,16,AEROPARQUE AERO,Otoño,25.1,75.0,1006.2,120.0,20.0
2026-03-20,17,AEROPARQUE AERO,Otoño,24.6,78.0,1005.5,120.0,20.0
2026-03-20,18,AEROPARQUE AERO,Otoño,24.1,82.0,1005.3,100.0,24.0
2026-03-20,19,AEROPARQUE AERO,Otoño,24.0,83.0,1004.9,130.0,17.0
2026-03-20,20,AEROPARQUE AERO,Otoño,23.8,85.0,1006.0,130.0,13.0
2026-03-20,21,AEROPARQUE AERO,Otoño,24.0,90.0,1005.9,160.0,7.0
2026-03-20,22,AEROPARQUE AERO,Otoño,23.4,82.0,1006.6,990.0,4.0
2026-03-20,23,AEROPARQUE AERO,Otoño,22.8,84.0,1006.1,200.0,4.0
2026-04-10,0,AEROPARQUE AERO,Otoño,15.4,78.0,1019.1,270.0,2.0
2026-04-10,1,AEROPARQUE AERO,Otoño,14.9,80.0,1019.3,0.0,0.0
2026-04-10,2,AEROPARQUE AERO,Otoño,14.6,83.0,1019.5,250.0,4.0
2026-04-10,3,AEROPARQUE AERO,Otoño,13.9,89.0,1019.3,210.0,4.0
2026-04-10,4,AEROPARQUE AERO,Otoño,14.2,87.0,1019.2,280.0,4.0
2026-04-10,5,AEROPARQUE AERO,Otoño,14.5,86.0,1019.2,280.0,4.0
2026-04-10,6,AEROPARQUE AERO,Otoño,14.3,87.0,1019.6,270.0,6.0
2026-04-10,7,AEROPARQUE AERO,Otoño,14.0,78.0,1020.2,300.0,6.0
2026-04-10,8,AEROPARQUE AERO,Otoño,15.0,75.0,1020.4,290.0,6.0
2026-04-10,9,AEROPARQUE AERO,Otoño,16.0,77.0,1020.9,310.0,13.0
2026-04-10,10,AEROPARQUE AERO,Otoño,17.0,75.0,1021.0,330.0,15.0
2026-04-10,11,AEROPARQUE AERO,Otoño,18.1,69.0,1021.0,340.0,11.0
2026-04-10,12,AEROPARQUE AERO,Otoño,19.2,66.0,1020.8,350.0,13.0
2026-04-10,13,AEROPARQUE AERO,Otoño,19.6,63.0,1020.2,10.0,11.0
2026-04-10,14,AEROPARQUE AERO,Otoño,20.2,61.0,1019.6,30.0,11.0
2026-04-10,15,AEROPARQUE AERO,Otoño,20.6,62.0,1018.9,40.0,11.0
2026-04-10,16,AEROPARQUE AERO,Otoño,20.8,63.0,1018.3,40.0,11.0
2026-04-10,17,AEROPARQUE AERO,Otoño,20.6,62.0,1018.1,50.0,9.0
2026-04-10,18,AEROPARQUE AERO,Otoño,20.5,56.0,1017.9,50.0,9.0
2026-04-10,19,AEROPARQUE AERO,Otoño,20.0,56.0,1018.0,50.0,11.0
2026-04-10,20,AEROPARQUE AERO,Otoño,20.0,55.0,1018.4,50.0,7.0
2026-04-10,21,AEROPARQUE AERO,Otoño,19.7,65.0,1018.5,360.0,6.0
2026-04-10,22,AEROPARQUE AERO,Otoño,19.2,69.0,1018.6,50.0,9.0
2026-04-10,23,AEROPARQUE AERO,Otoño,19.5,73.0,1019.0,50.0,11.0
2026-04-20,0,AEROPARQUE AERO,Otoño,21.3,87.0,1014.8,120.0,20.0
2026-04-20,1,AEROPARQUE AERO,Otoño,20.7,86.0,1014.4,120.0,30.0
2026-04-20,2,AEROPARQUE AERO,Otoño,20.5,86.0,1014.0,120.0,33.0
2026-04-20,3,AEROPARQUE AERO,Otoño,20.6,86.0,1014.1,110.0,33.0
2026-04-20,4,AEROPARQUE AERO,Otoño,20.3,86.0,1013.7,120.0,31.0
2026-04-20,5,AEROPARQUE AERO,Otoño,20.4,86.0,1014.0,110.0,30.0
2026-04-20,6,AEROPARQUE AERO,Otoño,20.5,86.0,1014.5,110.0,30.0
2026-04-20,7,AEROPARQUE AERO,Otoño,20.6,87.0,1014.5,100.0,31.0
2026-04-20,8,AEROPARQUE AERO,Otoño,20.9,86.0,1014.7,110.0,28.0
2026-04-20,9,AEROPARQUE AERO,Otoño,20.8,86.0,1015.7,100.0,28.0
2026-04-20,10,AEROPARQUE AERO,Otoño,21.2,86.0,1015.8,110.0,28.0
2026-04-20,11,AEROPARQUE AERO,Otoño,21.2,86.0,1016.5,120.0,28.0
2026-04-20,12,AEROPARQUE AERO,Otoño,21.2,85.0,1016.6,130.0,26.0
2026-04-20,13,AEROPARQUE AERO,Otoño,20.4,81.0,1016.2,170.0,13.0
2026-04-20,14,AEROPARQUE AERO,Otoño,20.5,80.0,1015.3,140.0,20.0
2026-04-20,15,AEROPARQUE AERO,Otoño,20.0,83.0,1014.7,130.0,39.0
2026-04-20,16,AEROPARQUE AERO,Otoño,19.8,88.0,1014.9,120.0,39.0
2026-04-20,17,AEROPARQUE AERO,Otoño,20.2,86.0,1015.1,120.0,33.0
2026-04-20,18,AEROPARQUE AERO,Otoño,19.9,88.0,1015.1,120.0,37.0
2026-04-20,19,AEROPARQUE AERO,Otoño,19.9,89.0,1015.1,120.0,41.0
2026-04-20,20,AEROPARQUE AERO,Otoño,20.1,90.0,1015.6,120.0,37.0
2026-04-20,21,AEROPARQUE AERO,Otoño,20.1,90.0,1015.8,120.0,33.0
2026-04-20,22,AEROPARQUE AERO,Otoño,20.3,90.0,1015.9,110.0,35.0
2026-04-20,23,AEROPARQUE AERO,Otoño,20.2,92.0,1016.5,110.0,30.0
2026-05-10,0,AEROPARQUE AERO,Otoño,9.3,72.0,1021.7,260.0,9.0
2026-05-10,1,AEROPARQUE AERO,Otoño,8.6,72.0,1022.1,250.0,13.0
2026-05-10,2,AEROPARQUE AERO,Otoño,8.3,72.0,1021.9,250.0,11.0
2026-05-10,3,AEROPARQUE AERO,Otoño,8.1,72.0,1021.6,260.0,7.0
2026-05-10,4,AEROPARQUE AERO,Otoño,7.4,73.0,1021.2,260.0,9.0
2026-05-10,5,AEROPARQUE AERO,Otoño,6.8,75.0,1020.7,290.0,7.0
2026-05-10,6,AEROPARQUE AERO,Otoño,6.7,73.0,1021.1,270.0,9.0
2026-05-10,7,AEROPARQUE AERO,Otoño,6.6,73.0,1021.7,270.0,9.0
2026-05-10,8,AEROPARQUE AERO,Otoño,6.5,74.0,1022.0,270.0,13.0
2026-05-10,9,AEROPARQUE AERO,Otoño,6.9,71.0,1022.3,260.0,11.0
2026-05-10,10,AEROPARQUE AERO,Otoño,8.9,61.0,1021.9,270.0,13.0
2026-05-10,11,AEROPARQUE AERO,Otoño,10.9,53.0,1021.7,280.0,13.0
2026-05-10,12,AEROPARQUE AERO,Otoño,12.9,41.0,1021.4,260.0,15.0
2026-05-10,13,AEROPARQUE AERO,Otoño,13.9,38.0,1020.8,260.0,17.0
2026-05-10,14,AEROPARQUE AERO,Otoño,14.2,39.0,1020.0,270.0,17.0
2026-05-10,15,AEROPARQUE AERO,Otoño,14.9,34.0,1019.4,280.0,19.0
2026-05-10,16,AEROPARQUE AERO,Otoño,15.5,36.0,1019.2,290.0,17.0
2026-05-10,17,AEROPARQUE AERO,Otoño,15.9,31.0,1019.5,250.0,15.0
2026-05-10,18,AEROPARQUE AERO,Otoño,15.2,34.0,1019.4,270.0,9.0
2026-05-10,19,AEROPARQUE AERO,Otoño,14.1,43.0,1019.9,990.0,4.0
2026-05-10,20,AEROPARQUE AERO,Otoño,13.2,50.0,1020.5,990.0,4.0
2026-05-10,21,AEROPARQUE AERO,Otoño,12.7,50.0,1021.0,250.0,7.0
2026-05-10,22,AEROPARQUE AERO,Otoño,11.9,54.0,1021.3,250.0,6.0
2026-05-10,23,AEROPARQUE AERO,Otoño,11.1,59.0,1021.5,230.0,6.0
2026-05-20,0,AEROPARQUE AERO,Otoño,12.7,54.0,1022.5,990.0,4.0
2026-05-20,1,AEROPARQUE AERO,Otoño,12.5,54.0,1022.7,990.0,6.0
2026-05-20,2,AEROPARQUE AERO,Otoño,11.8,58.0,1022.6,230.0,6.0
2026-05-20,3,AEROPARQUE AERO,Otoño,11.2,62.0,1022.9,990.0,4.0
2026-05-20,4,AEROPARQUE AERO,Otoño,11.0,69.0,1023.4,190.0,7.0
2026-05-20,5,AEROPARQUE AERO,Otoño,9.8,75.0,1023.3,250.0,4.0
2026-05-20,6,AEROPARQUE AERO,Otoño,9.4,74.0,1023.7,230.0,6.0
2026-05-20,7,AEROPARQUE AERO,Otoño,9.9,79.0,1024.4,200.0,7.0
2026-05-20,8,AEROPARQUE AERO,Otoño,9.8,82.0,1025.2,200.0,6.0
2026-05-20,9,AEROPARQUE AERO,Otoño,10.5,79.0,1025.8,990.0,6.0
2026-05-20,10,AEROPARQUE AERO,Otoño,11.8,73.0,1026.4,210.0,9.0
2026-05-20,11,AEROPARQUE AERO,Otoño,13.1,67.0,1026.8,190.0,11.0
2026-05-20,12,AEROPARQUE AERO,Otoño,14.1,63.0,1026.9,990.0,9.0
2026-05-20,13,AEROPARQUE AERO,Otoño,14.3,61.0,1026.4,180.0,9.0
2026-05-20,14,AEROPARQUE AERO,Otoño,14.7,59.0,1026.5,180.0,11.0
2026-05-20,15,AEROPARQUE AERO,Otoño,14.3,60.0,1026.5,210.0,9.0
2026-05-20,16,AEROPARQUE AERO,Otoño,14.2,58.0,1026.7,180.0,9.0
2026-05-20,17,AEROPARQUE AERO,Otoño,14.1,60.0,1027.2,190.0,9.0
2026-05-20,18,AEROPARQUE AERO,Otoño,13.7,61.0,1027.7,180.0,7.0
2026-05-20,19,AEROPARQUE AERO,Otoño,12.8,63.0,1028.3,160.0,13.0
2026-05-20,20,AEROPARQUE AERO,Otoño,12.7,58.0,1028.8,160.0,13.0
2026-05-20,21,AEROPARQUE AERO,Otoño,12.7,57.0,1029.1,180.0,9.0
2026-05-20,22,AEROPARQUE AERO,Otoño,12.5,55.0,1029.3,160.0,11.0
2026-05-20,23,AEROPARQUE AERO,Otoño,12.0,59.0,1029.4,160.0,11.0
2026-06-10,0,AEROPARQUE AERO,Invierno,12.2,84.0,1018.2,360.0,17.0
2026-06-10,1,AEROPARQUE AERO,Invierno,12.5,85.0,1018.1,10.0,13.0
2026-06-10,2,AEROPARQUE AERO,Invierno,12.4,83.0,1017.6,360.0,11.0
2026-06-10,3,AEROPARQUE AERO,Invierno,12.2,83.0,1017.2,350.0,9.0
2026-06-10,4,AEROPARQUE AERO,Invierno,12.4,84.0,1017.0,350.0,7.0
2026-06-10,5,AEROPARQUE AERO,Invierno,12.5,85.0,1016.4,10.0,7.0
2026-06-10,6,AEROPARQUE AERO,Invierno,12.3,92.0,1016.9,300.0,6.0
2026-06-10,7,AEROPARQUE AERO,Invierno,12.4,91.0,1016.7,340.0,7.0
2026-06-10,8,AEROPARQUE AERO,Invierno,12.7,88.0,1016.8,340.0,7.0
2026-06-10,9,AEROPARQUE AERO,Invierno,12.8,90.0,1017.1,360.0,6.0
2026-06-10,10,AEROPARQUE AERO,Invierno,13.4,87.0,1017.5,10.0,7.0
2026-06-10,11,AEROPARQUE AERO,Invierno,13.6,84.0,1017.6,360.0,9.0
2026-06-10,12,AEROPARQUE AERO,Invierno,13.9,86.0,1017.4,350.0,7.0
2026-06-10,13,AEROPARQUE AERO,Invierno,14.2,86.0,1016.3,10.0,7.0
2026-06-10,14,AEROPARQUE AERO,Invierno,14.2,85.0,1015.9,360.0,7.0
2026-06-10,15,AEROPARQUE AERO,Invierno,14.5,83.0,1015.4,20.0,7.0
2026-06-10,16,AEROPARQUE AERO,Invierno,14.4,82.0,1015.2,350.0,7.0
2026-06-10,17,AEROPARQUE AERO,Invierno,14.1,79.0,1015.5,320.0,7.0
2026-06-10,18,AEROPARQUE AERO,Invierno,14.1,80.0,1015.7,340.0,7.0
2026-06-10,19,AEROPARQUE AERO,Invierno,14.5,76.0,1016.2,300.0,9.0
2026-06-10,20,AEROPARQUE AERO,Invierno,14.0,77.0,1016.4,320.0,9.0
2026-06-10,21,AEROPARQUE AERO,Invierno,13.9,78.0,1016.6,320.0,6.0
2026-06-10,22,AEROPARQUE AERO,Invierno,13.5,82.0,1016.7,330.0,4.0
2026-06-10,23,AEROPARQUE AERO,Invierno,13.9,81.0,1017.2,990.0,4.0
2026-06-20,0,AEROPARQUE AERO,Invierno,8.7,77.0,1018.8,0.0,0.0
2026-06-20,1,AEROPARQUE AERO,Invierno,8.5,78.0,1018.6,320.0,4.0
2026-06-20,2,AEROPARQUE AERO,Invierno,8.2,73.0,1018.6,320.0,4.0
2026-06-20,3,AEROPARQUE AERO,Invierno,8.1,73.0,1018.4,0.0,0.0
2026-06-20,4,AEROPARQUE AERO,Invierno,7.8,75.0,1017.9,320.0,4.0
2026-06-20,5,AEROPARQUE AERO,Invierno,7.5,78.0,1017.6,270.0,6.0
2026-06-20,6,AEROPARQUE AERO,Invierno,8.0,78.0,1017.4,310.0,6.0
2026-06-20,7,AEROPARQUE AERO,Invierno,7.8,75.0,1018.0,320.0,11.0
2026-06-20,8,AEROPARQUE AERO,Invierno,8.8,72.0,1017.5,320.0,11.0
2026-06-20,9,AEROPARQUE AERO,Invierno,9.5,74.0,1017.7,320.0,11.0
2026-06-20,10,AEROPARQUE AERO,Invierno,10.0,72.0,1018.3,320.0,13.0
2026-06-20,11,AEROPARQUE AERO,Invierno,10.2,74.0,1018.5,340.0,9.0
2026-06-20,12,AEROPARQUE AERO,Invierno,12.0,65.0,1017.9,330.0,13.0
2026-06-20,13,AEROPARQUE AERO,Invierno,13.5,62.0,1016.8,350.0,11.0
2026-06-20,14,AEROPARQUE AERO,Invierno,14.0,59.0,1015.4,350.0,11.0
2026-06-20,15,AEROPARQUE AERO,Invierno,13.7,58.0,1014.7,360.0,11.0
2026-06-20,16,AEROPARQUE AERO,Invierno,13.7,66.0,1014.3,20.0,11.0
2026-06-20,17,AEROPARQUE AERO,Invierno,13.5,65.0,1013.9,350.0,9.0
2026-06-20,18,AEROPARQUE AERO,Invierno,13.3,66.0,1013.5,350.0,15.0
2026-06-20,19,AEROPARQUE AERO,Invierno,12.9,68.0,1013.8,330.0,17.0
2026-06-20,20,AEROPARQUE AERO,Invierno,11.8,74.0,1014.3,320.0,13.0
2026-06-20,21,AEROPARQUE AERO,Invierno,12.0,72.0,1014.6,330.0,13.0
2026-06-20,22,AEROPARQUE AERO,Invierno,11.8,73.0,1015.0,330.0,15.0
2026-06-20,23,AEROPARQUE AERO,Invierno,11.8,73.0,1015.3,330.0,17.0
2026-07-10,0,AEROPARQUE AERO,Invierno,14.2,74.0,1016.2,990.0,4.0
2026-07-10,1,AEROPARQUE AERO,Invierno,13.0,72.0,1015.8,130.0,19.0
2026-07-10,2,AEROPARQUE AERO,Invierno,12.9,72.0,1016.6,140.0,9.0
2026-07-10,3,AEROPARQUE AERO,Invierno,12.1,77.0,1016.1,130.0,11.0
2026-07-10,4,AEROPARQUE AERO,Invierno,11.5,77.0,1016.2,120.0,13.0
2026-07-10,5,AEROPARQUE AERO,Invierno,10.5,88.0,1016.4,170.0,7.0
2026-07-10,6,AEROPARQUE AERO,Invierno,10.5,86.0,1016.1,170.0,6.0
2026-07-10,7,AEROPARQUE AERO,Invierno,9.6,90.0,1016.1,120.0,13.0
2026-07-10,8,AEROPARQUE AERO,Invierno,10.0,89.0,1016.6,130.0,17.0
2026-07-10,9,AEROPARQUE AERO,Invierno,10.5,88.0,1016.9,130.0,15.0
2026-07-10,10,AEROPARQUE AERO,Invierno,10.8,85.0,1016.8,130.0,15.0
2026-07-10,11,AEROPARQUE AERO,Invierno,11.2,85.0,1017.6,130.0,7.0
2026-07-10,12,AEROPARQUE AERO,Invierno,11.6,85.0,1017.6,120.0,15.0
2026-07-10,13,AEROPARQUE AERO,Invierno,11.8,83.0,1016.6,120.0,19.0
2026-07-10,14,AEROPARQUE AERO,Invierno,12.4,78.0,1016.1,170.0,7.0
2026-07-10,15,AEROPARQUE AERO,Invierno,12.8,78.0,1014.8,130.0,11.0
2026-07-10,16,AEROPARQUE AERO,Invierno,12.8,78.0,1015.1,110.0,19.0
2026-07-10,17,AEROPARQUE AERO,Invierno,11.5,91.0,1015.2,100.0,20.0
2026-07-10,18,AEROPARQUE AERO,Invierno,11.1,96.0,1014.8,110.0,11.0
2026-07-10,19,AEROPARQUE AERO,Invierno,11.4,96.0,1014.3,120.0,11.0
2026-07-10,20,AEROPARQUE AERO,Invierno,11.5,96.0,1015.5,120.0,6.0
2026-07-10,21,AEROPARQUE AERO,Invierno,12.2,91.0,1015.8,190.0,7.0
2026-07-10,22,AEROPARQUE AERO,Invierno,12.5,89.0,1016.7,190.0,7.0
2026-07-10,23,AEROPARQUE AERO,Invierno,12.5,88.0,1016.4,180.0,7.0
2026-07-20,0,AEROPARQUE AERO,Invierno,11.4,79.0,1011.6,140.0,17.0
2026-07-20,1,AEROPARQUE AERO,Invierno,11.0,83.0,1011.3,140.0,24.0
2026-07-20,2,AEROPARQUE AERO,Invierno,10.6,82.0,1011.5,130.0,19.0
2026-07-20,3,AEROPARQUE AERO,Invierno,10.3,84.0,1011.4,140.0,17.0
2026-07-20,4,AEROPARQUE AERO,Invierno,10.2,85.0,1011.2,130.0,19.0
2026-07-20,5,AEROPARQUE AERO,Invierno,9.8,90.0,1011.3,130.0,22.0
2026-07-20,6,AEROPARQUE AERO,Invierno,9.8,90.0,1011.0,130.0,20.0
2026-07-20,7,AEROPARQUE AERO,Invierno,10.0,97.0,1011.0,130.0,20.0
2026-07-20,8,AEROPARQUE AERO,Invierno,10.0,95.0,1011.3,150.0,15.0
2026-07-20,9,AEROPARQUE AERO,Invierno,10.9,90.0,1011.4,140.0,19.0
2026-07-20,10,AEROPARQUE AERO,Invierno,12.0,79.0,1010.8,130.0,26.0
2026-07-20,11,AEROPARQUE AERO,Invierno,11.7,88.0,1011.8,120.0,26.0
2026-07-20,12,AEROPARQUE AERO,Invierno,12.3,85.0,1011.1,120.0,31.0
2026-07-20,13,AEROPARQUE AERO,Invierno,12.6,84.0,1010.5,120.0,31.0
2026-07-20,14,AEROPARQUE AERO,Invierno,12.6,87.0,1010.2,130.0,30.0
2026-07-20,15,AEROPARQUE AERO,Invierno,12.9,86.0,1008.7,120.0,31.0
2026-07-20,16,AEROPARQUE AERO,Invierno,12.5,88.0,1009.4,120.0,26.0
2026-07-20,17,AEROPARQUE AERO,Invierno,12.0,95.0,1009.6,130.0,24.0
2026-07-20,18,AEROPARQUE AERO,Invierno,12.0,95.0,1009.7,130.0,24.0
2026-07-20,19,AEROPARQUE AERO,Invierno,11.8,93.0,1009.8,120.0,30.0
2026-07-20,20,AEROPARQUE AERO,Invierno,11.6,94.0,1010.7,120.0,26.0
2026-07-20,21,AEROPARQUE AERO,Invierno,11.8,95.0,1010.6,130.0,22.0
2026-07-20,22,AEROPARQUE AERO,Invierno,11.6,94.0,1010.8,130.0,19.0
2026-07-20,23,AEROPARQUE AERO,Invierno,11.8,93.0,1010.9,140.0,15.0
2026-08-10,0,AEROPARQUE AERO,Invierno,8.2,64.0,1030.9,200.0,9.0
2026-08-10,1,AEROPARQUE AERO,Invierno,7.7,68.0,1031.6,190.0,9.0
2026-08-10,2,AEROPARQUE AERO,Invierno,7.4,69.0,1032.2,190.0,11.0
2026-08-10,3,AEROPARQUE AERO,Invierno,6.8,73.0,1032.4,190.0,9.0
2026-08-10,4,AEROPARQUE AERO,Invierno,6.4,74.0,1032.5,190.0,9.0
2026-08-10,5,AEROPARQUE AERO,Invierno,6.1,76.0,1032.8,180.0,9.0
2026-08-10,6,AEROPARQUE AERO,Invierno,5.5,79.0,1033.1,180.0,7.0
2026-08-10,7,AEROPARQUE AERO,Invierno,5.3,80.0,1033.8,190.0,6.0
2026-08-10,8,AEROPARQUE AERO,Invierno,5.6,79.0,1034.5,180.0,9.0
2026-08-10,9,AEROPARQUE AERO,Invierno,6.6,75.0,1035.0,180.0,11.0
2026-08-10,10,AEROPARQUE AERO,Invierno,8.6,60.0,1035.6,160.0,9.0
2026-08-10,11,AEROPARQUE AERO,Invierno,9.3,53.0,1036.1,140.0,17.0
2026-08-10,12,AEROPARQUE AERO,Invierno,10.4,47.0,1036.2,160.0,11.0
2026-08-10,13,AEROPARQUE AERO,Invierno,10.3,57.0,1036.2,90.0,17.0
2026-08-10,14,AEROPARQUE AERO,Invierno,10.8,55.0,1035.2,90.0,19.0
2026-08-10,15,AEROPARQUE AERO,Invierno,10.5,56.0,1034.6,80.0,17.0
2026-08-10,16,AEROPARQUE AERO,Invierno,10.5,58.0,1033.9,80.0,17.0
2026-08-10,17,AEROPARQUE AERO,Invierno,10.0,64.0,1033.7,100.0,19.0
2026-08-10,18,AEROPARQUE AERO,Invierno,9.3,64.0,1034.1,100.0,17.0
2026-08-10,19,AEROPARQUE AERO,Invierno,9.1,65.0,1034.2,100.0,19.0
2026-08-10,20,AEROPARQUE AERO,Invierno,9.3,66.0,1034.7,100.0,15.0
2026-08-10,21,AEROPARQUE AERO,Invierno,9.3,66.0,1034.4,100.0,19.0
2026-08-10,22,AEROPARQUE AERO,Invierno,9.2,65.0,1034.9,100.0,19.0
2026-08-10,23,AEROPARQUE AERO,Invierno,9.3,66.0,1034.8,100.0,20.0
2026-08-20,0,AEROPARQUE AERO,Invierno,11.3,91.0,1019.7,130.0,6.0
2026-08-20,1,AEROPARQUE AERO,Invierno,11.1,92.0,1019.1,120.0,7.0
2026-08-20,2,AEROPARQUE AERO,Invierno,10.7,95.0,1018.3,990.0,4.0
2026-08-20,3,AEROPARQUE AERO,Invierno,10.7,94.0,1017.3,90.0,6.0
2026-08-20,4,AEROPARQUE AERO,Invierno,10.3,96.0,1016.2,990.0,4.0
2026-08-20,5,AEROPARQUE AERO,Invierno,10.7,96.0,1015.5,990.0,2.0
2026-08-20,6,AEROPARQUE AERO,Invierno,11.2,95.0,1015.2,190.0,4.0
2026-08-20,7,AEROPARQUE AERO,Invierno,11.0,92.0,1015.4,990.0,4.0
2026-08-20,8,AEROPARQUE AERO,Invierno,10.8,95.0,1015.8,200.0,7.0
2026-08-20,9,AEROPARQUE AERO,Invierno,10.6,97.0,1015.7,990.0,2.0
2026-08-20,10,AEROPARQUE AERO,Invierno,11.7,89.0,1015.5,200.0,6.0
2026-08-20,11,AEROPARQUE AERO,Invierno,12.8,77.0,1014.9,990.0,4.0
2026-08-20,12,AEROPARQUE AERO,Invierno,14.0,55.0,1014.0,210.0,6.0
2026-08-20,13,AEROPARQUE AERO,Invierno,14.8,49.0,1013.3,220.0,7.0
2026-08-20,14,AEROPARQUE AERO,Invierno,15.8,43.0,1011.9,270.0,6.0
2026-08-20,15,AEROPARQUE AERO,Invierno,16.8,43.0,1010.5,290.0,7.0
2026-08-20,16,AEROPARQUE AERO,Invierno,19.2,38.0,1010.0,260.0,7.0
2026-08-20,17,AEROPARQUE AERO,Invierno,19.4,36.0,1010.7,260.0,6.0
2026-08-20,18,AEROPARQUE AERO,Invierno,19.0,43.0,1011.1,250.0,7.0
2026-08-20,19,AEROPARQUE AERO,Invierno,17.8,46.0,1012.0,990.0,7.0
2026-08-20,20,AEROPARQUE AERO,Invierno,16.4,56.0,1013.3,990.0,7.0
2026-08-20,21,AEROPARQUE AERO,Invierno,15.9,58.0,1015.0,180.0,13.0
2026-08-20,22,AEROPARQUE AERO,Invierno,13.3,74.0,1015.9,170.0,19.0
2026-08-20,23,AEROPARQUE AERO,Invierno,11.1,72.0,1017.3,170.0,19.0
2025-09-10,0,BAHIA BLANCA AERO,Primavera,14.9,59.0,1009.3,20.0,26.0
2025-09-10,1,BAHIA BLANCA AERO,Primavera,14.2,63.0,1008.9,20.0,26.0
2025-09-10,2,BAHIA BLANCA AERO,Primavera,16.8,58.0,1007.9,360.0,39.0
2025-09-10,3,BAHIA BLANCA AERO,Primavera,17.2,57.0,1006.8,360.0,46.0
2025-09-10,4,BAHIA BLANCA AERO,Primavera,17.2,61.0,1006.0,360.0,46.0
2025-09-10,5,BAHIA BLANCA AERO,Primavera,17.0,60.0,1006.6,340.0,39.0
2025-09-10,6,BAHIA BLANCA AERO,Primavera,15.7,66.0,1007.8,340.0,39.0
2025-09-10,7,BAHIA BLANCA AERO,Primavera,14.2,72.0,1009.7,320.0,28.0
2025-09-10,8,BAHIA BLANCA AERO,Primavera,13.8,74.0,1010.7,320.0,20.0
2025-09-10,9,BAHIA BLANCA AERO,Primavera,13.5,75.0,1012.1,320.0,19.0
2025-09-10,10,BAHIA BLANCA AERO,Primavera,13.2,81.0,1012.2,360.0,15.0
2025-09-10,11,BAHIA BLANCA AERO,Primavera,14.3,72.0,1013.4,320.0,20.0
2025-09-10,12,BAHIA BLANCA AERO,Primavera,17.2,52.0,1013.9,290.0,20.0
2025-09-10,13,BAHIA BLANCA AERO,Primavera,16.3,51.0,1013.5,310.0,22.0
2025-09-10,14,BAHIA BLANCA AERO,Primavera,19.3,33.0,1013.1,280.0,39.0
2025-09-10,15,BAHIA BLANCA AERO,Primavera,21.4,30.0,1012.5,270.0,39.0
2025-09-10,16,BAHIA BLANCA AERO,Primavera,21.5,28.0,1013.1,270.0,37.0
2025-09-10,17,BAHIA BLANCA AERO,Primavera,21.3,26.0,1014.0,260.0,37.0
2025-09-10,18,BAHIA BLANCA AERO,Primavera,20.7,27.0,1014.9,270.0,31.0
